ID,y_trust,c_age,c_male,c_education,c_income,x_threat
17622,8,58,1,4,3,0
17630,8,28,1,4,1,0
17638,6,33,0,4,1,0
17654,5,31,1,10,1,1
17658,5,46,0,4,1,0
17665,5,47,0,2,0,0
17676,8,64,0,4,0,0
17689,9,41,1,7,3,0
17698,4,59,0,4,0,0
17699,8,39,1,9,3,0
17704,6,66,1,7,3,0
17707,9,41,0,1,0,0
17712,7,34,0,4,1,0
17715,6,23,0,4,1,0
17716,7,61,1,8,2,0
17717,6,58,0,4,0,0
17720,8,53,1,6,3,0
17721,7,51,0,6,1,0
17722,9,15,0,0,0,0
17725,9,40,1,10,3,1
17726,6,35,0,4,1,0
17731,5,33,1,7,2,0
17732,6,36,0,6,2,0
17739,6,26,1,5,1,0
17742,7,37,1,10,1,0
17743,5,48,0,1,1,0
17752,5,26,0,6,1,0
17760,8,28,1,8,3,0
17771,6,46,1,4,2,0
17772,3,45,0,4,0,0
17773,5,22,0,3,1,0
17774,5,20,0,3,0,0
17775,5,15,0,0,0,1
17776,7,45,0,4,3,0
17784,6,57,0,9,0,0
17787,8,61,0,4,2,0
17788,5,55,0,6,2,0
17790,7,54,0,10,1,0
17791,7,53,1,9,3,0
17793,8,24,0,6,0,0
17806,5,35,1,4,2,0
17808,4,33,0,4,1,0
17814,10,37,0,7,0,0
17815,8,37,1,7,3,0
17819,8,59,1,6,2,0
17827,7,36,1,10,3,0
17828,6,41,1,7,3,0
17832,8,46,1,4,2,0
17833,8,45,0,6,1,0
17834,10,18,0,1,0,0
17835,6,16,0,0,0,0
17840,8,64,0,4,0,0
17843,10,76,1,9,0,0
17844,6,39,1,4,2,0
17850,0,43,0,4,0,0
17859,7,40,0,10,1,0
17865,7,35,0,10,1,0
17866,6,40,1,10,3,0
17868,8,48,1,6,3,0
17872,1,47,0,7,2,0
17873,3,18,0,1,0,0
17878,8,23,0,6,0,0
17879,5,24,1,4,2,0
17888,8,54,0,7,1,1
17893,5,32,1,10,2,0
17894,7,27,0,10,1,0
17896,8,32,1,8,3,0
17902,7,61,1,7,2,0
17904,5,58,1,10,3,0
17905,6,20,1,1,0,0
17907,5,53,0,4,3,0
17915,4,50,0,4,0,0
17916,7,22,1,4,1,0
17918,8,32,1,4,2,0
17919,10,34,0,4,2,0
17922,8,43,0,4,1,0
17923,0,18,1,1,0,0
17927,5,43,0,10,3,0
17932,8,41,0,10,3,0
17937,5,64,1,4,2,0
17939,8,58,0,4,1,0
17946,10,58,0,4,0,0
17951,9,48,1,9,3,0
17954,9,38,0,7,1,0
17957,8,60,1,10,3,0
17965,5,52,1,4,3,0
17973,7,42,1,10,3,0
17974,9,38,0,6,3,0
17981,6,56,1,4,1,0
17982,5,46,0,4,1,0
17983,5,16,1,1,0,1
17984,7,51,0,7,1,0
17985,6,20,1,3,0,1
17986,7,17,0,1,0,0
17993,7,41,1,10,3,1
18004,8,54,1,6,2,0
18006,8,28,1,4,0,0
18010,10,29,0,9,2,0
18020,8,25,0,4,2,0
18022,6,73,0,3,0,1
18023,7,50,0,6,3,0
18024,5,49,1,4,3,0
18030,7,45,1,4,3,0
18031,9,44,0,4,0,0
18032,5,16,1,1,0,0
18056,5,33,1,10,3,0
18067,10,36,1,7,3,0
18073,5,40,0,4,1,0
18078,2,30,0,4,3,1
18090,5,26,1,9,1,0
18091,8,24,0,6,1,0
18098,7,58,1,4,2,0
18099,9,54,1,4,3,0
18100,5,44,0,4,0,0
18101,5,16,0,1,0,0
18105,6,45,0,4,2,0
18106,2,17,0,1,0,0
18120,8,41,0,4,2,0
18124,7,47,1,4,3,0
18125,7,41,0,4,0,0
18128,8,52,0,4,0,0
18129,7,45,1,10,2,0
18131,4,14,1,0,0,0
18132,5,47,1,4,1,1
18133,6,39,0,7,1,0
18135,10,77,0,2,0,0
18136,7,47,0,7,3,0
18137,7,65,1,10,3,0
18145,7,43,1,6,3,0
18146,8,40,0,9,1,0
18153,8,35,1,10,3,1
18154,3,32,0,4,0,0
18174,7,52,0,6,2,0
18185,5,52,0,10,0,0
18186,8,15,0,0,0,0
18188,4,52,0,4,0,0
18189,7,62,1,4,3,0
18193,5,50,0,9,2,0
18200,8,49,0,7,1,0
18203,7,45,0,4,1,0
18208,9,51,1,6,2,0
18211,6,74,1,10,0,0
18216,5,48,1,10,1,0
18217,6,34,0,6,1,0
18234,6,61,0,4,1,0
18236,7,42,0,4,1,1
18239,5,36,1,4,3,0
18241,7,37,1,9,1,0
18242,8,34,0,4,0,0
18246,6,49,1,7,2,0
18248,5,17,1,1,0,0
18255,4,50,1,4,1,0
18264,7,44,1,4,1,0
18268,8,33,0,10,1,0
18272,9,43,1,6,3,0
18280,10,47,1,10,3,0
18281,8,20,0,6,0,0
18286,6,47,0,1,2,0
18287,7,27,0,4,1,0
18289,6,51,0,10,1,0
18290,6,48,1,10,3,0
18294,7,50,1,4,3,0
18300,10,61,0,1,0,0
18316,7,42,1,7,3,0
18319,4,64,1,8,1,0
18320,5,35,1,7,3,0
18321,4,33,0,3,0,0
18325,7,55,0,4,0,0
18334,9,35,0,3,0,0
18338,8,56,1,4,3,0
18346,10,44,0,3,0,0
18352,3,60,1,4,0,0
18355,4,27,1,4,2,0
18364,6,35,0,9,0,0
18365,4,34,1,9,2,0
18378,1,55,1,8,2,0
18379,7,52,0,7,0,0
18385,5,34,1,10,3,0
18398,6,46,0,7,2,0
18404,6,28,0,4,1,0
18405,6,28,1,6,1,0
18421,4,62,1,4,1,0
18428,7,51,1,9,3,0
18429,7,39,0,10,3,0
18430,5,57,1,7,3,0
18431,10,50,0,4,1,0
18434,7,19,0,1,0,1
18435,7,43,1,9,3,0
18437,8,44,0,4,0,0
18445,7,22,0,4,0,0
18446,7,36,0,10,2,0
18447,3,42,1,10,3,1
18450,5,47,0,4,1,0
18454,5,32,0,4,0,0
18467,7,55,0,6,0,0
18477,9,18,1,1,0,0
18483,8,27,0,7,1,0
18499,5,41,1,7,1,0
18500,4,16,1,0,0,1
18503,3,73,1,7,2,0
18519,5,57,0,4,0,1
18520,6,51,1,4,3,0
18546,6,58,0,7,0,0
18554,9,56,0,10,3,1
18557,8,45,1,6,3,0
18560,7,34,1,10,3,0
18561,9,34,0,10,3,0
18573,6,23,0,4,2,1
18574,0,44,0,6,2,0
18576,6,25,0,10,0,0
18578,7,43,0,10,3,0
18583,9,57,1,10,3,0
18584,6,52,0,10,3,0
18585,6,21,1,6,1,0
18589,6,50,1,10,3,0
18595,7,42,1,6,1,1
18601,0,24,0,6,0,0
18602,5,43,0,4,1,0
18604,4,50,1,4,2,0
18605,9,47,0,4,1,0
18606,8,20,1,1,0,0
18607,2,18,1,1,0,1
18608,5,62,1,9,3,0
18609,3,42,1,6,3,0
18630,5,54,1,4,3,0
18641,10,41,0,9,3,0
18644,5,39,0,9,3,0
18651,8,31,1,10,3,0
18653,7,23,0,6,1,0
18656,7,43,0,4,0,0
18657,7,47,1,4,2,0
18660,5,33,0,9,0,0
18664,7,36,0,7,1,0
18665,2,28,1,10,1,0
18667,0,54,1,7,1,0
18668,7,35,1,4,2,0
18670,5,46,0,4,1,0
18673,7,57,1,10,3,0
18674,5,54,0,10,3,0
18675,6,24,1,6,0,1
18683,5,52,0,4,3,0
18687,8,67,1,4,1,0
18688,4,55,1,4,1,0
18689,5,56,0,1,1,0
18693,3,31,1,10,3,0
18707,7,30,0,10,3,0
18708,5,55,1,9,3,1
18714,10,28,1,4,2,0
18717,7,34,0,4,0,0
18735,8,60,0,4,0,0
18736,6,60,1,9,2,0
18741,7,52,0,10,3,0
18742,7,58,1,9,0,0
18743,7,53,0,4,1,0
18752,6,30,1,2,2,1
18775,8,34,1,9,1,0
18776,8,47,1,6,2,0
18783,6,43,0,9,3,0
18794,6,30,1,9,2,0
18796,5,53,0,4,2,0
18802,7,38,1,4,1,0
18804,2,50,1,10,3,1
18820,9,41,1,4,3,0
18821,7,43,0,3,2,0
18830,6,17,1,0,0,0
18832,5,62,1,9,1,0
18833,7,60,0,4,0,0
18836,10,67,0,6,0,0
18840,10,54,1,8,3,0
18844,3,34,0,7,2,0
18846,7,53,0,4,2,0
18847,6,46,0,8,0,0
18848,7,45,1,10,3,0
18850,5,14,1,0,0,0
18869,7,61,1,9,3,0
18870,7,60,0,6,0,0
18871,7,26,1,6,0,0
18872,9,29,1,10,3,0
18875,8,52,1,6,3,0
18876,5,45,0,4,0,0
18877,7,20,1,1,0,0
18878,5,18,0,1,0,0
18881,10,33,1,9,3,0
18898,7,57,1,10,3,0
18899,5,38,0,4,1,1
18909,7,56,1,5,3,0
18910,5,39,0,7,1,0
18917,8,50,1,4,1,0
18918,10,48,0,4,0,0
18933,6,46,0,4,0,0
18959,0,54,0,4,1,0
18964,0,24,1,4,1,1
18965,7,24,0,4,1,0
18966,0,44,1,1,2,0
18967,5,40,0,4,0,0
18968,5,17,1,1,0,0
18970,5,47,1,4,2,0
18971,5,41,0,4,0,1
18974,5,60,0,4,0,0
18976,7,32,0,10,1,0
18977,9,34,1,4,2,0
18979,5,53,1,6,3,0
18986,7,52,1,7,2,0
18987,8,49,0,4,1,0
18988,8,24,1,6,0,1
19002,0,25,0,4,1,1
19005,8,52,0,5,0,0
19011,8,31,0,6,2,0
19012,6,32,1,10,1,0
19017,7,43,0,4,0,0
19025,5,39,1,9,2,0
19030,5,48,1,9,2,0
19031,6,42,0,6,0,0
19033,7,60,0,2,2,1
19037,8,57,0,4,0,0
19045,7,54,1,10,3,0
19046,10,43,0,6,2,0
19055,7,44,1,10,3,0
19069,5,40,0,4,0,0
19090,5,25,0,4,1,0
19097,5,34,1,7,3,0
19100,8,44,0,4,3,0
19101,8,42,1,9,3,0
19107,0,35,0,8,1,0
19108,5,37,1,9,3,0
19116,6,37,0,6,3,0
19124,7,60,1,10,3,0
19134,8,25,0,6,1,0
19135,9,44,1,4,3,1
19136,6,38,0,4,0,0
19139,8,43,0,6,1,0
19140,10,43,1,4,3,0
19141,6,16,0,1,0,0
19147,3,18,1,1,0,1
19148,7,15,1,0,0,1
19150,7,67,0,4,0,0
19151,6,65,1,3,0,0
19154,8,38,0,5,1,1
19161,8,53,1,7,3,0
19164,3,49,1,10,3,0
19171,10,27,1,9,2,0
19175,5,49,1,1,1,0
19176,6,40,0,4,3,0
19190,8,48,1,10,3,0
19194,0,45,1,4,2,0
19197,4,31,0,10,3,0
19198,10,63,0,6,2,0
19212,7,47,0,4,1,0
19215,5,79,0,1,0,0
19216,6,54,0,4,1,0
19232,10,55,0,4,1,0
19233,7,55,1,7,3,0
19234,4,56,1,4,2,0
19244,7,35,1,4,2,0
19248,6,28,0,4,2,0
19249,6,33,0,7,0,0
19255,2,50,0,1,1,1
19261,8,52,0,4,1,0
19263,3,55,0,4,1,1
19264,5,20,1,1,1,0
19268,8,22,1,4,2,0
19277,2,39,1,4,2,0
19287,7,27,1,6,0,0
19289,8,52,0,4,0,0
19290,6,55,1,4,3,0
19291,5,51,1,9,3,0
19292,10,60,0,4,1,0
19294,10,33,1,6,2,0
19295,6,29,0,6,0,0
19297,7,49,1,8,1,0
19301,5,39,1,4,2,0
19305,8,41,1,4,2,0
19306,7,41,0,4,0,0
19307,5,21,1,4,2,0
19311,8,62,0,6,0,0
19313,7,22,1,4,1,0
19337,5,53,0,4,1,0
19338,6,59,1,4,2,0
19340,8,40,1,9,3,0
19348,5,55,1,8,2,0
19357,8,59,0,4,1,0
19358,3,29,1,4,1,0
19376,5,55,0,5,1,0
19379,6,37,1,10,3,0
19380,5,50,0,4,1,0
19399,5,61,1,4,1,0
19408,8,36,0,5,2,0
19410,5,63,0,1,0,0
19417,4,52,1,6,3,1
19418,6,27,0,10,1,0
19421,7,50,0,4,0,0
19430,4,62,0,5,2,0
19444,6,43,1,10,3,0
19452,4,36,0,7,2,0
19453,4,35,1,4,1,0
19470,5,61,0,7,2,1
19476,6,29,0,10,1,0
19490,7,52,1,4,2,0
19491,6,49,0,1,1,0
19493,7,47,0,8,0,0
19514,5,46,1,4,2,0
19515,5,38,0,4,0,0
19521,10,57,1,9,3,0
19524,3,24,1,1,1,0
19539,6,54,0,9,2,1
19540,6,24,1,8,2,0
19549,5,47,0,10,1,0
19551,5,39,0,10,1,0
19566,5,17,0,1,0,0
19572,8,45,1,6,3,0
19578,0,54,0,1,1,0
19584,8,57,0,4,1,0
19586,7,31,1,4,2,0
19587,5,30,0,4,1,0
19601,5,65,1,7,0,0
19602,8,58,0,6,1,0
19603,1,43,1,4,1,0
19610,7,33,1,10,3,0
19611,5,32,0,4,1,0
19613,7,30,1,10,2,0
19618,5,41,0,4,0,0
19627,2,22,1,8,2,0
19628,1,19,0,4,0,0
19633,7,60,1,10,3,0
19641,6,43,1,10,1,0
19650,6,46,1,4,2,0
19651,10,44,0,4,0,0
19654,6,49,1,10,3,0
19655,6,41,0,6,1,0
19669,7,58,1,4,3,0
19670,6,56,0,5,0,0
19681,8,41,0,5,2,0
19682,10,38,0,4,1,0
19689,3,22,1,6,0,1
19710,6,40,1,6,3,0
19715,10,40,1,10,0,0
19716,10,36,0,9,1,0
19719,8,45,1,7,3,0
19723,8,15,1,1,0,0
19724,7,44,1,4,3,0
19730,9,25,1,10,1,0
19733,7,57,0,4,2,0
19744,6,37,1,7,3,0
19745,5,34,0,5,1,0
19747,2,31,0,6,3,1
19749,6,20,0,6,0,0
19764,4,57,1,4,3,0
19766,9,20,1,6,0,0
19767,7,56,1,7,3,0
19768,5,45,0,4,0,0
19773,5,53,1,8,0,1
19782,8,53,0,4,0,0
19783,6,65,1,4,1,0
19786,8,31,1,4,3,0
19793,7,23,0,6,1,0
19794,8,27,1,10,2,0
19795,0,24,0,5,1,0
19802,8,36,1,9,3,0
19807,7,51,1,7,2,0
19810,8,29,0,10,2,0
19817,8,45,0,6,2,0
19821,9,52,0,2,1,0
19822,10,44,0,7,1,0
19823,8,44,1,4,1,0
19830,8,36,0,9,2,0
19836,9,34,1,10,3,0
19837,8,29,0,10,1,0
19840,7,52,0,9,3,0
19847,4,40,1,8,1,0
19848,0,37,0,4,0,0
19849,5,17,1,1,0,0
19856,8,47,1,9,2,0
19857,7,37,0,9,1,0
19858,8,46,0,1,1,0
19864,7,46,0,4,0,0
19866,9,15,0,0,0,0
19872,5,42,0,4,0,0
19873,7,40,1,7,3,1
19874,8,17,0,1,0,0
19875,5,16,1,0,0,0
19886,7,53,1,7,3,0
19887,4,47,0,8,1,0
19888,7,46,1,9,3,0
19926,6,51,1,9,3,0
19927,7,45,0,4,0,0
19936,5,51,0,4,1,0
19940,4,17,1,0,0,0
19944,7,41,1,6,2,1
19957,5,33,1,4,2,0
19979,7,49,1,7,3,0
19986,3,27,1,4,2,0
19991,7,61,0,4,2,1
19994,6,58,1,9,0,0
20007,5,56,0,4,0,0
20008,0,31,1,4,2,1
20019,5,46,1,4,2,1
20020,6,43,0,4,2,0
20021,4,17,1,0,0,1
20026,8,46,1,4,1,0
20027,8,39,0,4,1,0
20031,8,53,0,4,3,0
20032,6,52,1,1,1,0
20035,7,41,0,4,0,0
20036,7,37,1,4,3,0
20059,8,37,1,9,3,0
20064,4,49,1,10,3,0
20065,5,39,0,8,1,0
20076,6,51,0,10,3,0
20089,6,37,1,9,3,0
20090,5,37,0,10,1,0
20096,4,53,1,5,2,0
20101,8,41,0,4,0,0
20104,8,46,0,4,1,0
20105,4,47,1,8,2,0
20108,6,30,1,4,2,0
20109,5,30,0,4,0,0
20112,8,47,0,4,2,0
20113,6,25,1,4,1,1
20115,10,49,1,7,3,0
20116,10,48,0,4,0,0
20117,7,23,0,5,0,0
20136,8,34,1,7,1,1
20137,8,33,0,4,0,0
20141,6,50,1,7,1,1
20143,5,46,0,4,0,0
20145,7,17,1,1,0,0
20146,7,41,1,10,3,0
20147,9,39,0,4,0,0
20152,5,47,0,4,1,0
20153,6,20,1,6,2,0
20154,4,17,1,1,0,0
20157,7,55,1,10,3,0
20158,8,46,0,10,2,0
20159,7,43,1,4,2,0
20160,6,37,0,4,0,0
20185,7,20,0,3,0,0
20186,9,18,0,1,0,0
20188,8,40,1,9,3,0
20196,5,42,1,6,1,0
20218,4,32,1,4,2,0
20220,8,46,0,4,0,1
20221,6,21,1,4,1,0
20222,6,18,1,1,0,0
20234,6,40,1,9,1,0
20235,5,49,0,10,1,0
20258,5,54,0,4,0,0
20259,10,43,1,4,2,0
20260,5,39,0,4,1,0
20262,3,43,1,10,1,0
20266,7,51,1,4,2,0
20267,8,40,0,7,1,1
20275,8,68,1,4,3,0
20276,7,63,0,4,0,0
20284,7,25,0,4,1,0
20297,5,56,0,1,1,0
20302,5,28,0,9,2,0
20315,6,23,0,4,1,0
20320,6,60,0,10,3,0
20323,4,40,1,7,3,0
20326,5,37,1,10,3,0
20335,7,31,0,6,2,0
20341,6,60,0,6,3,0
20348,8,60,1,5,3,0
20351,8,48,0,5,1,1
20369,7,36,0,4,0,0
20370,4,35,1,9,3,0
20373,6,31,1,4,2,0
20380,8,61,1,10,1,0
20382,7,43,0,4,0,0
20386,6,50,0,4,0,0
20387,3,23,0,4,1,0
20390,9,49,0,10,3,1
20393,5,22,1,4,0,0
20395,8,39,1,4,3,0
20396,0,30,0,4,0,0
20406,10,44,1,7,3,0
20412,10,45,0,6,1,0
20420,8,53,1,6,3,0
20421,6,26,0,9,1,0
20422,10,22,1,4,2,0
20425,7,43,1,6,2,0
20426,7,35,0,9,1,0
20433,7,32,1,10,3,0
20434,5,31,0,10,3,0
20449,8,47,1,10,3,0
20452,6,47,0,7,2,0
20457,7,46,0,4,2,0
20465,3,50,1,4,1,0
20469,7,49,0,4,1,0
20470,6,15,1,1,0,1
20472,9,40,0,10,1,0
20477,8,34,1,10,3,0
20483,8,48,1,4,3,0
20485,5,20,0,1,0,0
20490,3,65,1,10,3,0
20493,5,27,0,10,1,0
20494,8,37,1,4,3,1
20501,6,30,1,9,2,0
20502,5,59,1,4,2,0
20506,3,48,1,9,3,0
20508,8,18,0,4,1,0
20511,5,28,0,4,1,0
20514,8,43,0,7,1,0
20534,0,54,0,3,0,0
20541,7,30,0,6,1,0
20545,5,20,0,4,0,0
20546,6,19,0,1,0,0
20554,6,62,0,9,0,0
20563,8,35,0,10,2,0
20566,6,46,1,4,2,1
20567,6,40,0,7,2,0
20568,4,38,0,4,2,0
20571,3,32,1,7,2,1
20572,7,27,0,4,0,0
20574,6,58,1,7,3,0
20575,5,49,0,1,1,0
20584,7,41,0,7,1,0
20585,3,47,1,4,3,0
20586,3,41,0,4,0,0
20604,7,49,1,9,2,0
20605,8,47,0,9,0,0
20608,7,43,0,4,1,0
20609,3,40,1,4,2,0
20613,7,65,1,6,1,0
20617,7,27,1,9,2,0
20621,5,45,0,4,0,0
20627,8,55,1,4,3,0
20629,10,55,0,4,3,0
20632,0,54,1,7,1,0
20633,6,38,0,5,2,0
20640,5,46,1,4,3,1
20641,5,44,0,4,0,0
20642,5,19,0,4,0,0
20643,3,17,0,1,0,0
20646,6,61,1,7,3,0
20648,8,23,0,6,0,0
20654,9,39,1,7,2,0
20656,7,32,1,4,2,0
20666,8,61,1,4,2,0
20673,6,43,1,4,3,0
20678,6,51,1,4,2,0
20682,4,42,1,1,2,0
20693,2,27,0,1,0,1
20694,0,31,1,1,2,0
20705,6,24,0,6,1,0
20712,0,49,1,4,2,0
20713,6,21,1,6,0,0
20714,7,43,0,7,2,1
20735,7,47,1,4,1,0
20737,5,18,1,1,0,0
20738,6,17,0,1,0,0
20745,7,63,0,9,2,0
20753,0,44,1,4,1,1
20755,7,42,0,8,0,0
20764,4,43,1,4,3,0
20766,8,43,1,10,3,0
20767,5,42,0,7,0,0
20768,7,22,1,6,1,0
20771,3,16,1,1,0,1
20780,8,61,1,7,3,0
20792,8,58,1,5,2,0
20799,0,57,1,9,1,0
20800,5,56,0,4,2,0
20804,6,30,1,10,2,0
20805,8,50,1,4,3,0
20806,8,48,0,1,0,0
20808,4,21,1,4,0,0
20809,3,19,1,4,0,1
20815,10,58,0,4,0,0
20816,6,55,1,4,2,0
20819,5,49,1,10,3,0
20820,10,44,0,8,0,0
20824,7,49,0,4,2,0
20829,4,52,1,4,2,0
20841,5,22,0,6,1,1
20848,5,29,0,5,1,0
20849,5,22,0,6,1,0
20852,4,23,0,6,0,0
20853,10,32,0,10,1,0
20855,4,27,0,10,3,0
20859,8,22,0,4,2,0
20862,7,29,1,10,3,1
20863,10,41,0,4,1,0
20874,6,24,0,4,1,0
20876,6,26,1,4,0,0
20881,6,25,0,10,0,0
20884,8,25,1,6,1,0
20887,6,51,1,9,3,0
20889,8,27,1,10,1,0
20893,5,23,1,4,1,0
20894,5,33,1,4,1,1
20914,0,16,0,1,0,1
20929,10,22,0,6,1,0
20950,6,24,0,3,0,1
20962,7,29,0,9,2,0
20976,7,26,1,10,2,0
20984,5,32,1,4,2,0
21000,0,26,1,4,1,1
21006,8,18,0,1,0,0
21018,6,27,0,6,0,1
21020,7,33,1,9,3,0
21030,6,33,0,10,3,0
21042,0,22,0,2,0,1
21043,3,22,0,4,0,1
21049,4,31,1,4,2,0
21053,3,58,1,10,2,1
21057,4,30,1,9,3,1
21064,8,25,0,3,1,0
21069,5,27,0,10,2,0
21081,6,24,0,4,1,0
21082,7,40,0,7,1,1
21094,5,44,1,4,2,1
21095,7,24,1,6,0,0
21109,8,35,1,7,3,0
